GEOID,NAMELSAD,COUNTYFP,TRACTCE,tract_area_sq_mi,station_count,total_evse,stations_per_sq_mi,evse_per_sq_mi,population,ev_vehicles_area_weighted,zev_vehicles_area_weighted,light_duty_vehicles_area_weighted,ev_vehicles_population_weighted,zev_vehicles_population_weighted,light_duty_vehicles_population_weighted,evse_per_1000_light_duty_vehicles_area_weighted,ev_share_light_duty_area_weighted,evse_per_1000_light_duty_vehicles_population_weighted,ev_share_light_duty_population_weighted
06037104321,Census Tract 1043.21,037,104321,0.20071751885332773,0.0,0.0,0.0,0.0,2749,36.5987745459768,37.45438587376118,1514.132586213626,48.91409301331608,50.05761359808092,2023.631202829101,0.0,0.024171446331195435,0.0,0.02417144633119543
06037104322,Census Tract 1043.22,037,104322,0.26730193347751335,1.0,1.0,3.7410877915857816,3.7410877915857816,1778,48.73975752076143,49.87920246572371,2016.418746852495,31.63668875142814,32.37629573568128,1308.8454996835724,0.49592873581488883,0.02417144633119543,0.7640321185669057,0.02417144633119543
06037108203,Census Tract 1082.03,037,108203,0.5298773836778612,0.0,0.0,0.0,0.0,3074,345.64985842409976,347.4797309965851,2033.2498383986751,433.1542503278714,435.4473717136117,2547.9854483268546,0.0,0.16999871432244792,0.0,0.16999871432244795
06037320101,Census Tract 3201.01,037,320101,0.2627430546413588,0.0,0.0,0.0,0.0,3385,48.01536451407983,48.704580272655136,1918.4703537587366,61.98486828079345,62.8746032321924,2476.626666938497,0.0,0.025027941880887753,0.0,0.025027941880887753
06037920121,Census Tract 9201.21,037,920121,4.710762167465615,7.0,38.0,1.485959118960572,8.066635217214534,11359,1217.346921105694,1221.0834430369057,11412.390075161846,918.198525900812,921.049669780496,8784.117721851417,3.3297144375308343,0.10666888470235102,4.325989382572937,0.10452939668792195
06037231901,Census Tract 2319.01,037,231901,0.0945034912870871,0.0,0.0,0.0,0.0,2820,17.443713350051866,18.000079441892172,1082.2956857152255,23.166046961391395,23.90492650800238,1437.3380356720704,0.0,0.01611732688237073,0.0,0.016117326882370726
06037232402,Census Tract 2324.02,037,232402,0.20975340685024044,0.0,0.0,0.0,0.0,3155,60.016137596792774,61.115334256074696,2156.623845511125,52.03726565205403,52.99032912553488,1869.9105349694141,0.0,0.027828746177370026,0.0,0.02782874617737003
06037135204,Census Tract 1352.04,037,135204,0.7171935246858253,0.0,0.0,0.0,0.0,4915,271.61186117271995,274.0689543119588,2071.5648549057764,516.41374265429,521.2731002601532,3930.2985835990257,0.0,0.13111434118487883,0.0,0.1313930053073482
06037460101,Census Tract 4601.01,037,460101,2.200184612632522,0.0,0.0,0.0,0.0,5204,707.1464599928054,712.2211126210117,6862.605546298202,405.1182025913915,408.03636471194284,3928.577469282758,0.0,0.1030434366687812,0.0,0.10312083846098982
06037132302,Census Tract 1323.02,037,132302,0.25003991063979575,0.0,0.0,0.0,0.0,2904,104.56343405037168,105.77620312960761,2006.1853502922881,108.52835888688728,109.7871147710411,2082.2575852400773,0.0,0.05212052517238124,0.0,0.05212052517238126
06037135115,Census Tract 1351.15,037,135115,0.12877434647708302,17.0,18.0,132.013871280064,139.77939312006777,4309,71.31279540495248,71.84510859001232,548.9179221550966,398.04294809843475,401.0141331191551,3063.8668244311734,32.79178775823265,0.12991522507585948,5.874928980747006,0.12991522507585948
06037132301,Census Tract 1323.01,037,132301,0.24362896371490894,0.0,0.0,0.0,0.0,3604,101.88245954401265,103.06413359454125,1954.747370772856,134.688775973947,136.250950976182,2584.1791794783926,0.0,0.05212052517238122,0.0,0.05212052517238122
06037134907,Census Tract 1349.07,037,134907,0.1511565905265781,2.0,5.0,13.231311933093231,33.07827983273308,4209,70.69953859968123,71.7632227310591,1358.891933970143,138.11579263455522,140.1937634364258,2654.6769650701076,3.6794684514698557,0.05202734436220048,1.88346833373301,0.05202734436312394
06037119003,Census Tract 1190.03,037,119003,0.3288465265809738,0.0,0.0,0.0,0.0,3417,59.961780891517975,61.3635758860596,2480.686512090585,60.80009306165916,62.22148623668334,2515.3684321815344,0.0,0.02417144633119544,0.0,0.024171446331195435
06037111401,Census Tract 1114.01,037,111401,0.3246334750591957,0.0,0.0,0.0,0.0,2287,120.43435006892184,121.84227274636041,2035.372631351771,105.08351479909138,106.33121932074042,1634.9565165836007,0.0,0.05917066399234064,0.0,0.06427297223700697
06037103401,Census Tract 1034.01,037,103401,0.5411730203337379,0.0,0.0,0.0,0.0,2522,102.2105739883712,102.923972664686,1112.837080626057,177.33002090974443,178.56773044655108,1930.7143583696347,0.0,0.09184684422168053,0.0,0.091846844221684
06037207400,Census Tract 2074,037,207400,0.33568121099103243,12.0,208.0,35.74820278016863,619.6355148562563,2598,200.4498632979182,201.99738721983672,2319.738358955881,152.7042287150086,153.88314419555138,1767.1943053335897,89.66528453390805,0.08641054820860966,117.70069616693127,0.08641054820860966
06001442900,Census Tract 4429,001,442900,0.797885991067852,0.0,0.0,0.0,0.0,7783,513.2593529767335,515.6568649020733,2633.8107007012345,1159.9403217900951,1165.3585781512222,5952.2797080798155,0.0,0.1948732886688028,0.0,0.1948732886688028
06037192410,Census Tract 1924.10,037,192410,0.2640543461459875,0.0,0.0,0.0,0.0,4334,193.2373573064759,195.13948476953527,2673.9992003569346,164.58213155315917,166.20283782195574,2277.5335745083726,0.0,0.0722653010818709,0.0,0.07226331738652231
06037192510,Census Tract 1925.10,037,192510,0.13156274164675216,0.0,0.0,0.0,0.0,4005,96.64215998031263,97.59090050667001,1337.0772736232009,151.04365781624017,152.52646034723406,2089.740566975692,0.0,0.07227866473149491,0.0,0.07227866473149493
06037192520,Census Tract 1925.20,037,192520,0.11884337477670834,0.0,0.0,0.0,0.0,4836,87.29888336156003,88.15590051191894,1207.8098521308204,182.383802546651,184.17427271890728,2523.342167763906,0.0,0.07227866473149493,0.0,0.07227866473149493
06037192610,Census Tract 1926.10,037,192610,0.16038872839317864,0.0,0.0,0.0,0.0,4070,117.26453487425991,118.43177686441956,1639.833581168498,152.37066063514578,153.88428297184151,2127.43134942462,0.0,0.07151002163933037,0.0,0.07162189307605889
06037192700,Census Tract 1927,037,192700,0.20510034661258328,0.0,0.0,0.0,0.0,3018,150.44982911843312,151.93293088106628,2088.183640142263,113.5711997805125,114.690073126562,1575.5766748714539,0.0,0.07204817920524621,0.0,0.07208230585780816
06037194500,Census Tract 1945,037,194500,0.2646100538781086,3.0,10.0,11.337437697593819,37.7914589919794,2120,284.6737395242804,286.7700115384504,1936.2565837549853,198.85450930510777,200.3188282248803,1352.5425755632148,5.16460477598841,0.1470227354745579,7.393482601341316,0.1470227354745579
06037195100,Census Tract 1951,037,195100,0.7318010489598031,2.0,2.0,2.732983237510852,2.732983237510852,4871,402.73541574122515,405.0237370993718,3723.419194608436,365.9578008169818,368.0358827733952,3377.795572472457,0.5371407019913386,0.10816279196400765,0.5921021438654006,0.10834219921400108
06037195300,Census Tract 1953,037,195300,0.224073968217349,3.0,3.0,13.388436077010233,13.388436077010233,2990,72.95225349958669,73.44241421740203,702.6181578338114,167.95197567531977,169.08043239878975,1617.580021051951,4.269744478635553,0.1038291605279605,1.854622312934496,0.10382916052962658
06095252204,Census Tract 2522.04,095,252204,20.73002388841912,3.0,5.0,0.14471763352264913,0.2411960558710819,5874,773.7623574829809,776.3548090971224,11224.77788750271,370.6181665794512,371.90203751744616,5289.265896766968,0.44544311255965535,0.06893342257974314,0.9453107666710838,0.0700698686382905
06095252203,Census Tract 2522.03,095,252203,15.401599956132403,18.0,35.0,1.1687097477709127,2.272491176221219,4299,530.6503091682338,532.8002735884367,6997.93873644915,289.8888481018501,291.0633517221522,3822.9025110271236,5.0014727647872315,0.07582951625516701,9.155347252262608,0.07582951625516703
06095253501,Census Tract 2535.01,095,253501,148.4345265925711,0.0,0.0,0.0,0.0,6523,974.5481320669948,976.2284852867417,25550.59574205261,270.3236524216749,270.50061042933754,6973.132329501455,0.0,0.03814189469026855,0.0,0.038766459554769664
06095252205,Census Tract 2522.05,095,252205,13.82420868482575,0.0,0.0,0.0,0.0,8310,516.568439252997,518.6244842794177,6985.872708765663,557.2109042242887,559.441403237818,7475.740863234367,0.0,0.07394472541774522,0.0,0.07453587736897722
06095252206,Census Tract 2522.06,095,252206,7.11769800359668,0.0,0.0,0.0,0.0,5955,598.2292755978975,600.3460797513656,10562.462322243773,297.459792586528,298.56876660998216,4760.584499409196,0.0,0.05663729321316209,0.0,0.06248388041918881
06095253207,Census Tract 2532.07,095,253207,1.6018405879203141,0.0,0.0,0.0,0.0,2606,23.811168017088118,23.863195332493262,567.2538198622981,93.6144663392087,93.81901360724775,2230.178863429845,0.0,0.041976214497538904,0.0,0.04197621449753891
06095253502,Census Tract 2535.02,095,253502,85.5538524775959,2.0,4.0,0.02337708872342999,0.04675417744685998,4953,273.4990749330174,273.82924439213434,7208.357347601061,215.5426380584223,215.6238514847091,5227.8888041707605,0.5549114461328973,0.03794194179677258,0.7651272147963127,0.04122938458187259
06095253208,Census Tract 2532.08,095,253208,0.6057448630844838,0.0,0.0,0.0,0.0,4574,9.004324661994852,9.023999078590617,214.51016414361953,164.31027207810462,164.66928942423303,3914.366124838109,0.0,0.041976214497538904,0.0,0.041976214497538904
06001443001,Census Tract 4430.01,001,443001,0.296807794563634,0.0,0.0,0.0,0.0,2802,190.9287521042829,191.82060913018108,979.7584543707073,417.59640005856943,419.54705588843944,2142.9124684619865,0.0,0.1948732886688028,0.0,0.1948732886688028
06001443002,Census Tract 4430.02,001,443002,0.6101636017613741,0.0,0.0,0.0,0.0,6487,392.5024113172335,394.3358493372131,2014.1416712287933,966.7908091291728,971.3068349565699,4961.125332945367,0.0,0.1948732886688028,0.0,0.1948732886688028
06001443102,Census Tract 4431.02,001,443102,0.9140598268337491,1.0,10.0,1.0940202934680356,10.940202934680356,4593,311.7130790245089,313.60865616277044,1522.5858829020801,780.9794867064048,785.7287479985032,3814.7528009300804,6.56777401675352,0.20472610610994063,2.621401836984532,0.20472610610994063
06001443301,Census Tract 4433.01,001,443301,0.6010592118823117,0.0,0.0,0.0,0.0,4053,204.97347341116205,206.21994991886638,1001.2082841141284,689.159560116425,693.3504497347216,3366.2514918705638,0.0,0.20472610610940267,0.0,0.20472610610963943
06037137501,Census Tract 1375.01,037,137501,0.9708164270016263,1.0,1.0,1.0300608561893698,1.0300608561893698,5304,404.32503390417156,407.6729481976456,2732.799425015361,597.0882948852385,602.0323380912946,4035.6703446972665,0.3659251355391291,0.14795269283324694,0.24779030857016504,0.14795269283324694
06037137502,Census Tract 1375.02,037,137502,0.8070350497768317,0.0,0.0,0.0,0.0,4580,336.11346572580015,338.8965708560138,2271.7630837893826,515.5852923405706,519.8544699204607,3484.798299154119,0.0,0.14795269283324686,0.0,0.1479526928332469
06001444100,Census Tract 4441,001,444100,1.1645175169940005,0.0,0.0,0.0,0.0,6846,259.9100510924828,261.29901596138046,2212.5052890816337,636.0298964200364,639.4288537823345,5414.255831694052,0.0,0.11747318859534396,0.0,0.11747318859534399
06001444200,Census Tract 4442,001,444200,0.7991216402171215,7.0,13.0,8.75961761978827,16.2678612938925,6185,178.35691031412532,179.31005345541655,1518.2775954818549,574.6194725909907,577.6902513356318,4891.494641984763,8.5623340808597,0.11747318859534397,2.6576743820627278,0.11747318859534399
06037195500,Census Tract 1955,037,195500,0.46919375828702176,4.0,4.0,8.52526260068674,8.52526260068674,5111,283.1277876158768,285.16636978948895,3640.022137594169,239.84431800271776,241.5009670453663,2917.6335484777446,1.0988944156926896,0.07778188618462822,1.3709740903160963,0.08220508642281513
06037195600,Census Tract 1956,037,195600,0.2036994187771102,1.0,1.0,4.909194174452748,4.909194174452748,2868,125.67313128402579,126.6267213376985,1730.7157584657928,111.50660683609078,112.35270329371288,1535.6205391915953,0.5777956288365099,0.07261338591810695,0.6512025428667653,0.07261338591810694
06037195710,Census Tract 1957.10,037,195710,0.18664497086485732,0.0,0.0,0.0,0.0,3971,115.15132476932027,116.02507683426319,1585.814010920623,154.39077257535442,155.56226805416102,2126.202636377205,0.0,0.07261338591810694,0.0,0.07261338591810695
06037195720,Census Tract 1957.20,037,195720,0.11157574742424019,0.0,0.0,0.0,0.0,1745,68.8370818055836,69.35940790554609,947.9943805845627,67.84484969629652,68.35964687849685,934.3297911050676,0.0,0.07261338591810694,0.0,0.07261338591810695
06001444400,Census Tract 4444,001,444400,0.3968160553106543,1.0,12.0,2.5200593237517386,30.240711885020865,4767,88.56584783398073,89.03914561799667,753.9239284553737,442.87971315137446,445.24647180549005,3770.049306118247,15.91672521203219,0.11747318859534396,3.1829822438994975,0.11747318859534396
06037195802,Census Tract 1958.02,037,195802,0.15541448744831496,3.0,6.0,19.303219727167892,38.606439454335785,2864,95.88355922526044,96.61111019382406,1320.4667157843357,111.35108855596735,112.19600496274312,1533.4788090112093,4.543847965479461,0.07261338591810484,3.9126722617502705,0.07261338591810525
06001444500,Census Tract 4445,001,444500,0.7564793221271103,5.0,9.0,6.6095659904367565,11.897218782786162,6644,168.8395205701106,169.74180257716532,1437.2600470708815,617.2630195464094,620.5616863175325,5254.501277501499,6.261914827690292,0.11747318859534397,1.7128171684981441,0.11747318859534396
06001450200,Census Tract 4502,001,450200,0.6226269295526433,0.0,0.0,0.0,0.0,5916,349.2424245659255,350.86557893863784,1823.821550510944,923.9012257422274,928.1951895021622,4824.81751220941,0.0,0.1914893617021277,0.0,0.19148936170212766
06001450300,Census Tract 4503,001,450300,1.2098975450849743,13.0,45.0,10.744711445039734,37.19323192513754,4988,678.6528690996905,681.8070058670153,3544.0760941891126,778.9755432712062,782.5959440883992,4067.9833926458773,12.69724430403237,0.19148936170202824,11.061992062541663,0.1914893617017814
06105000500,Census Tract 5,105,000500,1432.9783835820103,0.0,0.0,0.0,0.0,4452,15.127473044102874,15.127473044102874,2965.643137527045,14.444916597741146,14.444916597741146,2823.9000952809038,0.0,0.005100908080503978,0.0,0.005115236414305321
06037137504,Census Tract 1375.04,037,137504,1.4816847956768935,0.0,0.0,0.0,0.0,1858,617.601360488222,622.637034960989,4176.801153545866,208.72713012665457,210.4312429292107,1411.5381254965782,0.0,0.147864678682133,0.0,0.14787211649223042
06037138000,Census Tract 1380,037,138000,1.7267187584096018,0.0,0.0,0.0,0.0,4499,719.142776241704,725.0974616500741,4860.626477763463,506.46686249777196,510.66053715539215,3423.167586875,0.0,0.14795269283325094,0.0,0.14795269283328433
06037139200,Census Tract 1392,037,139200,0.44479829950235195,2.0,2.0,4.4964200677872075,4.4964200677872075,5616,201.86517787812394,202.88941188907944,1481.61006019932,504.6526535185959,507.18572184917116,3683.044050056372,1.3498828428115164,0.1362471700893872,0.5430290739990982,0.13702053156569546
06087120901,Census Tract 1209.01,087,120901,7.093630237769398,2.0,18.0,0.281943085974679,2.537487773772111,3575,444.00747797135483,444.76516991328526,4920.072624927092,297.0033360937387,297.51016772529795,3291.1111995305573,3.6584825819043134,0.09024409024408138,5.469277368254075,0.09024409024408021
06087120902,Census Tract 1209.02,087,120902,2.4999583222090207,0.0,0.0,0.0,0.0,4718,156.46222481389808,156.7291765302462,1733.8094097518494,391.9248933162629,392.59358129527607,4343.052158193144,0.0,0.0902418823740792,0.0,0.09024181129782168
06087121601,Census Tract 1216.01,087,121601,0.9023136637032146,0.0,0.0,0.0,0.0,3464,144.523829119838,144.793630916577,2440.267317571677,90.14233090354757,90.31061154618021,1522.0423190646297,0.0,0.05922458907643547,0.0,0.05922458907643546
06087122401,Census Tract 1224.01,087,122401,27.046067849733465,0.0,0.0,0.0,0.0,2430,327.1284465739639,327.3271880360381,12926.74091768125,49.39350730567793,49.42351551181753,1951.8237519329555,0.0,0.025306335808627234,0.0,0.02530633580863124
06087121602,Census Tract 1216.02,087,121602,0.6436726971193429,0.0,0.0,0.0,0.0,2529,120.70292114574185,120.99739962338924,2083.4843510386254,76.88655219802347,77.07372261118203,1326.8896694451932,0.0,0.05793320265907971,0.0,0.05794494747266494
06087110503,Census Tract 1105.03,087,110503,0.3702497784815467,0.0,0.0,0.0,0.0,3189,7.370105700885855,7.3724081850113965,464.61200723724306,62.50103792806989,62.53436566082838,2839.9285182232893,0.0,0.015862925594005334,0.0,0.022007961653616435
06087110506,Census Tract 1105.06,087,110506,0.30818604467379024,1.0,3.0,3.2447932581064247,9.734379774319274,3265,3.7275814957711098,3.729846126084458,147.2983494711059,66.36617339627841,66.40649306419839,2622.5121605189165,20.366826992779586,0.025306335808618914,1.1439413113746593,0.025306335808618914
06087110202,Census Tract 1102.02,087,110202,0.9079631789282938,2.0,4.0,2.202732496664327,4.405464993328654,3969,10.982024666929865,10.988696613872106,433.9634449642279,80.67606193256637,80.7250753359276,3187.9787948237636,9.217366223852622,0.025306335808618918,1.2547134900943173,0.02530633580861891
06087110505,Census Tract 1105.05,087,110505,0.40262882614468803,3.0,6.0,7.451031335053802,14.902062670107604,5016,4.869888782883062,4.872847403042772,192.4375310480334,101.9579558210513,102.01989868607016,4028.9497694220167,31.178949175472265,0.025306335808618914,1.4892218427584778,0.025306335808618914
06087110201,Census Tract 1102.01,087,110201,0.23539481854978145,0.0,0.0,0.0,0.0,3176,2.847154778709249,2.8488845203731064,112.50758704227563,64.55711078302615,64.59633138495994,2551.0256115798115,0.0,0.02530633580861891,0.0,0.025306335808618914
06087110302,Census Tract 1103.02,087,110302,0.1708035282993213,3.0,6.0,17.564039981321162,35.128079962642325,3209,2.065908182742349,2.0671632909943187,81.63600603287401,65.22788680816458,65.26751492894718,2577.531860062849,73.49698119214528,0.025306335808618914,2.3278082777427627,0.025306335808618914
06087110301,Census Tract 1103.01,087,110301,0.2866733296224519,7.0,17.0,24.418037105924654,59.30094725724559,4096,3.4673802311867887,3.469486780537449,137.01628941499533,83.25753330203882,83.30811503551516,3289.9876905009182,124.07283887618902,0.025306335808618914,5.167192585274281,0.025306335808618914
06087110401,Census Tract 1104.01,087,110401,1.5214086855060092,0.0,0.0,0.0,0.0,3385,18.401789962912215,18.41296966519831,727.1613757944721,68.80535894223439,68.84716049687731,2718.898518638983,0.0,0.025306335808618876,0.0,0.02530633580861883
06087121701,Census Tract 1217.01,087,121701,0.4685216668934491,2.0,4.0,4.2687460182174215,8.537492036434843,4409,129.17736994827692,129.81686187871213,2442.8591742681997,195.24945169893013,196.21603314298144,3692.341116284871,1.637425538947929,0.05287958115185834,1.0833235267343573,0.05287958115185863
06087121702,Census Tract 1217.02,087,121702,0.5500132431669077,5.0,26.0,9.090690200858843,47.27158904446598,3406,165.08526810942175,165.53582994789213,2880.98741036721,165.56282980617073,166.01351956557923,2888.5492805510785,9.02468365756796,0.057301627738935525,9.001058134981761,0.05731694831067054
06087110102,Census Tract 1101.02,087,110102,0.421170729721625,0.0,0.0,0.0,0.0,4333,5.094157395522183,5.0972522663578586,201.2996837648538,88.07492475530607,88.12843321506021,3480.350747788197,0.0,0.025306335808618914,0.0,0.025306335808618914
06087110601,Census Tract 1106.01,087,110601,0.6680858774539201,0.0,0.0,0.0,0.0,4692,22.997885714145834,23.000637716519943,1803.1197794772572,85.61268674465252,85.64516733618437,4939.939079484557,0.0,0.012754496942412308,0.0,0.01733071711353686
06087122205,Census Tract 1222.05,087,122205,1.8314349394304852,1.0,4.0,0.5460199423250964,2.1840797693003857,3103,53.109432370692,53.14131078147872,650.8296346219054,128.33990704314022,128.41694180126933,1572.7416219645154,6.146001637315993,0.081602664576799,2.5433293963464836,0.08160266457679839
06087100801,Census Tract 1008.01,087,100801,0.43724096465484213,4.0,21.0,9.14827365994309,48.02843671470122,3988,59.88313365253619,59.97978811899772,942.4318274689167,240.47039001446177,240.73015533997233,3202.007912205373,22.28277885775523,0.06354107735661257,6.558384793476764,0.07509987376915585
06087101002,Census Tract 1010.02,087,101002,0.7913692278335611,6.0,16.0,7.581795941731898,20.218122511285063,4366,22.371140130682257,22.388322265959314,266.1942307794175,169.0915079873123,169.22137857716436,2012.0201132823513,60.1064867302043,0.08404066483777461,7.952206786789056,0.0840406648378188
06087121802,Census Tract 1218.02,087,121802,0.3815548824500952,1.0,1.0,2.6208549437990567,2.6208549437990567,2273,105.19952371142867,105.72031343277237,1989.416735532958,100.65819997990845,101.15650790060107,1903.5362570457935,0.5026598912832124,0.05287958115183246,0.525338036666534,0.05287958115183246
06067002300,Census Tract 23,067,002300,0.4683769122432346,1.0,6.0,2.135032649689373,12.810195898136238,3306,172.31570916544158,172.89785683154105,1807.2192146391785,222.0232297690516,222.77330824800111,2328.5436300508236,3.320017821522517,0.09534853755959283,2.576717877461047,0.09534853755959284
06067002400,Census Tract 24,067,002400,1.2450678954419319,0.0,0.0,0.0,0.0,4878,365.882722800226,367.3566496864636,4759.207615001389,261.2874439802487,262.33861734359004,3393.259413259161,0.0,0.07687891607143497,0.0,0.07700190647354223
06037143200,Census Tract 1432,037,143200,0.36953517529875896,0.0,0.0,0.0,0.0,4367,288.7999916874247,290.932897499926,2405.9695382390173,326.94874253237714,329.35238479952653,2712.921415721275,0.0,0.12003476648287238,0.0,0.12051537528426802
06037201301,Census Tract 2013.01,037,201301,0.3344357331323054,0.0,0.0,0.0,0.0,3215,85.4557799936202,86.97806919188704,1899.4709446190939,89.86189588583636,91.46267459797271,1997.4080194023265,0.0,0.04498925357911009,0.0,0.04498925357910861
06037201302,Census Tract 2013.02,037,201302,0.3829053400862834,0.0,0.0,0.0,0.0,4108,197.0973943387012,199.11631771221803,2995.998164486737,167.1810301329259,168.89351187565532,2541.251552798605,0.0,0.0657868875471982,0.0,0.06578688754712786
06037201401,Census Tract 2014.01,037,201401,0.5050916436215466,0.0,0.0,0.0,0.0,4131,129.06216680155472,131.36124993486177,2868.733231473262,115.4648497369678,117.52171345697857,2566.4984535461567,0.0,0.044989253579104584,0.0,0.044989253579104584
06037201402,Census Tract 2014.02,037,201402,0.7495117315271165,38.0,73.0,50.69967340281078,97.39674101066281,4143,192.74713167821554,196.0816074906289,4417.390117034197,114.79457786208711,116.80199555268271,2601.984814976044,16.52559499295744,0.04363371279682777,28.055505773838306,0.04411808139746734
06037236001,Census Tract 2360.01,037,236001,0.8505611396032206,0.0,0.0,0.0,0.0,4362,374.16178546385163,377.4585398630793,5790.355950536341,161.86466300640365,163.28228487877658,2491.589608835756,0.0,0.0646180975159557,0.0,0.06496441566154953
06037236102,Census Tract 2361.02,037,236102,0.19229729862964154,0.0,0.0,0.0,0.0,3638,82.19239032004947,82.85098319120371,1169.7926577441656,136.22405368405583,137.315592575755,1938.7913794360575,0.0,0.07026235784258529,0.0,0.07026235784258529
06037409100,Census Tract 4091,037,409100,0.6013215302620962,0.0,0.0,0.0,0.0,5449,162.22185714085043,164.4466140387821,1981.2850649142665,357.1059701971472,362.0034235027081,4361.488259433558,0.0,0.08187709078999697,0.0,0.08187709078999696
06037234301,Census Tract 2343.01,037,234301,0.19458881858294513,4.0,4.0,20.556165709464782,20.556165709464782,1984,83.17183986903287,83.83828089362632,1183.7325478802763,74.29041300417371,74.88568874940128,1057.3287786706248,3.379141688012927,0.07026235784254614,3.7831184402539235,0.07026235784254237
06037231601,Census Tract 2316.01,037,231601,0.12331602421027392,1.0,1.0,8.109246194110483,8.109246194110483,2299,33.33089448292179,33.98956418629826,1290.4182023179203,34.95007686783283,35.63019205340921,1332.8163678782832,0.7749425714886421,0.025829529080612007,0.7502909058596758,0.02622272483303159
06037231603,Census Tract 2316.03,037,231603,0.1236539640064325,0.0,0.0,0.0,0.0,3067,22.82438747358061,23.552369813263294,1416.1397631356674,25.195129798080643,25.998726808525994,1563.2325373780993,0.0,0.01611732688237073,0.0,0.016117326882370726
06037234001,Census Tract 2340.01,037,234001,0.2614834219461301,0.0,0.0,0.0,0.0,2522,109.88225774456589,110.83605120831325,1719.7561498385917,89.13005454565517,89.88664617254332,1358.6801261938242,0.0,0.06389409205187545,0.0,0.06560046977013058
06037236205,Census Tract 2362.05,037,236205,0.06447638105149031,0.0,0.0,0.0,0.0,2979,27.80363003534434,28.03330822872678,406.4464764121449,111.24243544099355,112.15888242423146,1622.3060360097836,0.0,0.06840662091790631,0.0,0.06857056127005785
06037206051,Census Tract 2060.51,037,206051,1.4404569296360645,12.0,42.0,8.3306899033988,29.157414661895803,1751,320.0655578953768,324.3923126802162,2824.0504237254318,99.4605285544018,100.90861582085216,954.9824338880439,14.872255695985212,0.11333563848805242,43.97986655001009,0.10414906601942997
06037231301,Census Tract 2313.01,037,231301,0.09031981748525685,0.0,0.0,0.0,0.0,2920,26.03298759457381,26.507366157266834,928.7118110048109,48.37923293075628,49.25537040270841,1715.2736153428232,0.0,0.028031287301501707,0.0,0.02820496537579339
