STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,tract_area_sq_ft,tract_area_sq_mi,tract_area_sq_km,station_count,l1_evse,l2_evse,dcfc,total_evse,stations_per_sq_mi,evse_per_sq_mi
06,001,433400,06001433400,4334,Census Tract 4334,5417052,3744232,98610861.36632843,3.537177935833062,9.161248797950465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,433500,06001433500,4335,Census Tract 4335,1234041,0,13283050.139602909,0.4764638623307976,1.2340357384415348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,433102,06001433102,4331.02,Census Tract 4331.02,1504293,0,16191992.163525628,0.5808077997132414,1.504285295647708,2.0,0.0,4.0,0.0,4.0,3.443479927417379,6.886959854834758
06,077,002701,06077002701,27.01,Census Tract 27.01,4137644,0,44537068.59087211,1.597547513159726,4.137629064780536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,002702,06077002702,27.02,Census Tract 27.02,2556130,0,27513850.26176127,0.9869235774564276,2.556120331422418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003106,06077003106,31.06,Census Tract 31.06,1633788,254018,20320072.74425134,0.728882315493405,1.887796530962092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,440307,06001440307,4403.07,Census Tract 4403.07,1404956,0,15122775.544042362,0.5424549308440356,1.4049518212791894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,440308,06001440308,4403.08,Census Tract 4403.08,1838208,0,19786197.99533755,0.7097321939328495,1.8381979438087641,1.0,0.0,0.0,6.0,6.0,1.4089821605226687,8.453892963136013
06,001,441200,06001441200,4412,Census Tract 4412,3248021,11692,35087179.51705395,1.2585793846509823,3.2597056421600437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,441301,06001441301,4413.01,Census Tract 4413.01,3239687,0,34871557.265218884,1.2508450006176424,3.239673679472921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,441302,06001441302,4413.02,Census Tract 4413.02,1994662,0,21470332.74350719,0.7701422156044533,1.9946591816833585,1.0,0.0,0.0,3.0,3.0,1.2984614785921593,3.895384435776478
06,077,003108,06077003108,31.08,Census Tract 31.08,1365815,254905,17445215.414211895,0.6257609982714896,1.6207135454351442,1.0,0.0,10.0,4.0,14.0,1.598054213609115,22.372758990527608
06,077,003111,06077003111,31.11,Census Tract 31.11,2131502,9229,23042513.85663762,0.8265364531909155,2.140719586523759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003112,06077003112,31.12,Census Tract 31.12,1406358,376199,19187221.312121987,0.688246861804192,1.7825511890489216,1.0,0.0,10.0,4.0,14.0,1.4529670318852868,20.341538446394015
06,077,003203,06077003203,32.03,Census Tract 32.03,1940510,15821,21057678.72426955,0.7553402894093474,1.9563223688279632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,440331,06001440331,4403.31,Census Tract 4403.31,1761655,0,18962225.63097101,0.6801762522587742,1.7616484062831252,4.0,0.0,6.0,2.0,8.0,5.880828662742246,11.761657325484492
06,001,433900,06001433900,4339,Census Tract 4339,816590,0,8789655.212715903,0.3152854974717309,0.8165856898131542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003205,06077003205,32.05,Census Tract 32.05,1566435,23545,17114367.552872207,0.6138934642186139,1.589976773339189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,434000,06001434000,4340,Census Tract 4340,1217965,0,13109988.462475566,0.47025612884798146,1.217957782528906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,435500,06001435500,4355,Census Tract 4355,1012334,0,10896593.063166454,0.3908614935995772,1.0123266212110758,1.0,0.0,0.0,8.0,8.0,2.558451053314712,20.467608426517696
06,001,435800,06001435800,4358,Census Tract 4358,1310022,0,14100938.58992353,0.505801573616977,1.3100200618572095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003209,06077003209,32.09,Census Tract 32.09,1285786,3688,13879695.924614595,0.4978655849910538,1.2894659456723068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003210,06077003210,32.10,Census Tract 32.10,1271027,829,13690105.853635099,0.4910649769583297,1.2718524517244958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003213,06077003213,32.13,Census Tract 32.13,1160164,0,12487866.6344406,0.4479405788869017,1.1601607734541006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003214,06077003214,32.14,Census Tract 32.14,1072845,0,11547957.95868251,0.4142259942709233,1.0728404001537997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,435900,06001435900,4359,Census Tract 4359,2413826,53278,26555562.025930863,0.9525497168392326,2.4670924411175363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,436000,06001436000,4360,Census Tract 4360,1345104,0,14478480.512587868,0.5193440266510225,1.3450948542001713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,029,005513,06029005513,55.13,Census Tract 55.13,22793864,418817,249858184.53496656,8.96242913994227,23.21258491217938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,029,005405,06029005405,54.05,Census Tract 54.05,2016800,0,21708625.6121888,0.7786897961213269,2.016797313594201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,029,003134,06029003134,31.34,Census Tract 31.34,1304888,0,14045642.347458715,0.5038180938453682,1.304882872831651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,029,005407,06029005407,54.07,Census Tract 54.07,5177903,0,55734276.395091966,1.9991920768441505,5.177883709304285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,436100,06001436100,4361,Census Tract 4361,1261383,0,13577342.791756872,0.48702015868044335,1.2613764204763005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,436200,06001436200,4362,Census Tract 4362,644516,0,6937460.811304127,0.24884716523559913,0.6445111992510197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,436602,06001436602,4366.02,Census Tract 4366.02,894284,0,9625932.885532148,0.34528283135087195,0.8942784279019086,1.0,0.0,2.0,0.0,2.0,2.8961764362497737,5.7923528724995474
06,001,436700,06001436700,4367,Census Tract 4367,798269,0,8592449.411352936,0.308211712700619,0.7982646713608983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,436800,06001436800,4368,Census Tract 4368,1025366,0,11036908.865110299,0.39589463043468415,1.0253623857716967,12.0,0.0,30.0,20.0,50.0,30.3110956236619,126.29623176525791
06,075,016900,06075016900,169,Census Tract 169,294789,0,3173064.4193018503,0.1138180246822576,0.2947873306689766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,075,017000,06075017000,170,Census Tract 170,469563,0,5054332.659476611,0.1812992373836594,0.469562869236662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,113,010511,06113010511,105.11,Census Tract 105.11,870773,0,9372881.071324117,0.33620584650927304,0.8707691450844673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,113,010512,06113010512,105.12,Census Tract 105.12,1190643,0,12815926.1802813,0.45970809588359807,1.1906385025637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,001,436900,06001436900,4369,Census Tract 4369,1207092,0,12993024.016498363,0.4660606066524034,1.207091429925708,1.0,0.0,0.0,6.0,6.0,2.1456436903834235,12.873862142300542
06,001,437000,06001437000,4370,Census Tract 4370,1597254,0,17192619.461067896,0.6167003651955598,1.5972466134963692,5.0,0.0,8.0,1.0,9.0,8.107665054510656,14.59379709811918
06,001,437200,06001437200,4372,Census Tract 4372,2554603,0,27497403.507057764,0.9863336313080293,2.5545923779123276,8.0,0.0,16.0,0.0,16.0,8.1108458092327,16.2216916184654
06,001,437300,06001437300,4373,Census Tract 4373,1027863,0,11063756.891865686,0.3968576708801684,1.0278566490752736,1.0,0.0,4.0,0.0,4.0,2.5197950635101902,10.079180254040761
06,001,437400,06001437400,4374,Census Tract 4374,858407,0,9239733.467741074,0.3314298334101338,0.8583993279428878,1.0,0.0,3.0,0.0,3.0,3.0172298905950687,9.051689671785207
06,001,437600,06001437600,4376,Census Tract 4376,818977,0,8815375.399948835,0.3162080822410481,0.8189751733964626,1.0,0.0,2.0,0.0,2.0,3.1624745101793175,6.324949020358635
06,077,003306,06077003306,33.06,Census Tract 33.06,1160594,0,12492472.949464584,0.44810580770290204,1.1605887141230262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003311,06077003311,33.11,Census Tract 33.11,1362657,5192,14723359.581098614,0.5281278545791227,1.367844864097188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003403,06077003403,34.03,Census Tract 34.03,2592731,0,27907805.779440783,1.0010547871987197,2.592719996639618,1.0,0.0,1.0,0.0,1.0,0.9989463242050205,0.9989463242050205
06,077,003404,06077003404,34.04,Census Tract 34.04,1337828,0,14400217.80567282,0.5165367383233191,1.3378240108091344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003405,06077003405,34.05,Census Tract 34.05,1107657,13632,12069401.319933757,0.43293020115694436,1.1212840736018588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003307,06077003307,33.07,Census Tract 33.07,1601594,0,17239335.619214073,0.6183760767911384,1.6015866866052697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,077,003310,06077003310,33.10,Census Tract 33.10,1113999,12123,12121447.285446847,0.4347970932853696,1.12611930201776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
