zip_code,ev_vehicles,zev_vehicles,light_duty_vehicles,ev_share_light_duty
94607,1063,1072,12808,0.0829950031230481
94527,1,1,3,0.3333333333333333
98648,0,0,2,0.0
92028,2489,2493,44541,0.055881098313913025
91369,0,0,2,0.0
92050,0,0,15,0.0
95477,0,0,1,0.0
97455,0,0,1,0.0
97019,0,0,2,0.0
95405,1105,1106,16804,0.06575815282075696
93260,1,1,172,0.005813953488372093
97214,3,3,54,0.05555555555555555
93140,12,13,757,0.015852047556142668
92251,409,409,22223,0.018404355847545337
95335,8,8,571,0.014010507880910683
99611,0,0,3,0.0
93235,24,24,3122,0.007687379884689302
91601,1934,1957,25275,0.07651829871414441
96096,8,8,669,0.01195814648729447
90706,1682,1709,52005,0.03234304393808288
95631,110,110,5732,0.019190509420795535
92762,0,0,2,0.0
96578,0,0,2,0.0
94766,0,0,1,0.0
90899,0,0,0,
92622,0,0,2,0.0
92441,0,0,2,0.0
99731,0,0,1,0.0
91409,11,11,493,0.02231237322515213
91931,10,10,533,0.01876172607879925
90486,0,0,1,0.0
90620,2158,2192,35895,0.06011979384315364
92782,3804,3852,22556,0.1686469232133357
96562,0,0,1,0.0
96337,0,0,0,
97622,0,0,2,0.0
91110,0,0,1,0.0
97325,0,0,1,0.0
96035,20,20,2613,0.007654037504783774
93311,2094,2098,39259,0.053338088081713746
90097,0,0,1,0.0
94922,21,21,529,0.03969754253308128
91297,0,0,1,0.0
97443,0,0,1,0.0
90871,0,0,0,
94358,0,0,1,0.0
93646,39,39,7167,0.0054416073670992045
95406,13,13,554,0.023465703971119134
92710,0,0,1,0.0
91320,3373,3389,37184,0.09071105851979346
93694,0,0,1,0.0
93942,24,24,953,0.025183630640083946
98508,0,0,1,0.0
92627,2826,2855,44550,0.06343434343434344
90919,0,0,0,
95607,9,9,278,0.03237410071942446
95248,4,4,460,0.008695652173913044
91705,0,0,2,0.0
98504,0,0,1,0.0
92885,9,9,304,0.029605263157894735
97504,6,6,109,0.05504587155963303
93905,457,459,46701,0.009785657694696045
96757,1,1,3,0.3333333333333333
99302,0,0,1,0.0
91504,1897,1919,19083,0.09940784991877587
92584,3272,3276,47019,0.06958888959782215
96310,0,0,13,0.0
92635,0,0,3,0.0
90226,0,0,1,0.0
98595,0,0,1,0.0
98577,0,0,3,0.0
94577,2116,2129,36112,0.05859548072662827
95924,4,4,768,0.005208333333333333
92513,5,6,686,0.007288629737609329
96158,21,21,2262,0.009283819628647215
90775,0,0,1,0.0
98144,2,2,57,0.03508771929824561
93447,33,33,2467,0.013376570733684636
90749,6,6,421,0.014251781472684086
95035,7826,7873,59330,0.13190628687004888
93648,84,84,10584,0.007936507936507936
93383,1,1,169,0.005917159763313609
93110,1072,1078,13045,0.08217707934074359
91046,6,6,166,0.03614457831325301
95241,20,20,1406,0.01422475106685633
93021,2334,2342,31030,0.07521753142120528
94041,1707,1718,11200,0.1524107142857143
93765,0,0,3,0.0
96673,0,0,1,0.0
92510,0,0,2,0.0
95672,180,181,4485,0.04013377926421405
96803,0,0,1,0.0
90626,0,0,2,0.0
95917,29,29,2739,0.01058780576852866
95809,0,0,2,0.0
94269,0,0,1,0.0
97186,0,0,1,0.0
95912,49,49,4720,0.01038135593220339
92697,19,19,248,0.07661290322580645
95467,196,196,5659,0.03463509453967132
93450,5,5,523,0.009560229445506692
95271,0,0,1,0.0
92784,0,0,1,0.0
96093,44,44,4151,0.010599855456516502
90409,10,10,128,0.078125
99212,0,0,7,0.0
93615,17,17,3714,0.0045772751750134625
90207,0,0,1,0.0
91513,0,0,0,
92506,2092,2104,35698,0.05860272284161578
98418,0,0,7,0.0
90856,0,0,0,
95448,1130,1130,18505,0.06106457714131316
92108,1727,1733,18408,0.09381790525858323
94120,0,0,11,0.0
92011,2395,2396,19893,0.12039410848036998
92521,8,8,171,0.04678362573099415
95953,136,136,8728,0.015582034830430797
90839,0,0,0,
97267,1,1,21,0.047619047619047616
91222,1,1,84,0.011904761904761904
91345,644,660,15088,0.042682926829268296
95642,112,112,8180,0.013691931540342298
98213,0,0,2,0.0
94117,1899,1906,16114,0.11784783418145711
92257,12,12,1315,0.009125475285171103
95126,2407,2436,25443,0.09460362378650317
94082,0,0,1,0.0
95974,2,2,360,0.005555555555555556
95216,0,0,0,
98007,2,2,33,0.06060606060606061
93236,0,0,2,0.0
90060,1,1,110,0.00909090909090909
95600,0,0,0,
99019,0,0,13,0.0
90916,0,0,0,
96085,1,1,47,0.02127659574468085
92114,1429,1440,52572,0.027181769763372138
95927,20,20,2059,0.009713453132588635
92002,0,0,1,0.0
92362,0,0,1,0.0
92884,0,0,1,0.0
94410,0,0,3,0.0
92256,72,72,2775,0.025945945945945945
91015,0,0,0,
92827,0,0,2,0.0
90828,0,0,0,
99574,0,0,4,0.0
93755,7,7,405,0.01728395061728395
97127,0,0,2,0.0
92822,32,32,658,0.0486322188449848
94056,1,1,1,1.0
91236,0,0,2,0.0
95466,35,35,1344,0.026041666666666668
95560,27,27,1909,0.014143530644316397
96799,0,0,2,0.0
97403,1,1,13,0.07692307692307693
91024,917,923,8579,0.1068889147919338
93643,46,46,2636,0.017450682852807285
91306,1975,1995,33831,0.058378410333717594
90608,11,12,264,0.041666666666666664
90847,0,0,0,
93772,1,1,55,0.01818181818181818
94601,920,928,28529,0.032247888113849064
98002,1,1,18,0.05555555555555555
92834,12,13,419,0.028639618138424822
93402,674,675,12167,0.055395742582395005
92204,0,0,8,0.0
94094,0,0,1,0.0
96140,51,51,1285,0.03968871595330739
90363,0,0,1,0.0
98279,0,0,2,0.0
90051,6,6,136,0.04411764705882353
98629,0,0,5,0.0
94619,1481,1487,15839,0.0935033777384936
96155,6,6,648,0.009259259259259259
99176,0,0,1,0.0
99211,0,0,1,0.0
90005,1452,1464,18131,0.08008383431691578
90687,0,0,0,
99026,0,0,7,0.0
96534,0,0,6,0.0
94024,4414,4427,19054,0.23165739477275113
96039,2,2,851,0.0023501762632197414
97453,0,0,3,0.0
91362,3766,3783,32313,0.11654751957416519
95365,31,31,3249,0.009541397353031703
90887,0,0,0,
99559,0,0,1,0.0
90691,0,0,0,
97621,0,0,2,0.0
96665,0,0,3,0.0
93464,6,6,509,0.011787819253438114
94212,0,0,1,0.0
99119,0,0,2,0.0
93256,31,31,3931,0.007886034088018317
92154,2304,2313,73806,0.031216974229737418
92029,1768,1770,21117,0.08372401382772174
95611,7,7,513,0.01364522417153996
93131,0,0,1,0.0
94538,10704,10754,54928,0.1948732886688028
95327,68,68,5973,0.011384563870751716
93111,1084,1088,15488,0.0699896694214876
98123,0,0,1,0.0
93040,49,50,1859,0.026358257127487898
90025,3524,3546,27996,0.1258751250178597
98943,0,0,1,0.0
92730,0,0,1,0.0
98536,0,0,1,0.0
94283,0,0,120,0.0
98862,0,0,1,0.0
90410,0,0,1,0.0
93263,362,362,17902,0.020221204334711206
95052,11,11,266,0.041353383458646614
95645,16,16,1248,0.01282051282051282
90500,0,0,1,0.0
93275,2,2,1115,0.0017937219730941704
95100,0,0,19,0.0
92591,2348,2349,32768,0.0716552734375
98038,0,0,31,0.0
98107,1,1,43,0.023255813953488372
92242,3,3,605,0.0049586776859504135
90633,2,2,236,0.00847457627118644
99203,0,0,15,0.0
92906,0,0,1,0.0
92672,2450,2462,29186,0.08394435688343727
90263,12,12,249,0.04819277108433735
91416,12,12,278,0.04316546762589928
92162,0,0,1,0.0
93146,0,0,1,0.0
99999,0,0,3,0.0
90911,0,0,1,0.0
96701,1,1,31,0.03225806451612903
94074,11,11,209,0.05263157894736842
96749,1,1,28,0.03571428571428571
93284,0,0,1,0.0
92111,2051,2056,38150,0.05376146788990826
98391,4,4,64,0.0625
97388,0,0,3,0.0
98249,1,1,8,0.125
94452,1,1,1,1.0
98010,1,1,11,0.09090909090909091
90686,0,0,0,
95054,2777,2801,19314,0.14378171274722998
95036,17,17,462,0.0367965367965368
91233,0,0,2,0.0
93551,2431,2441,43044,0.056477093206951025
93007,4,4,247,0.016194331983805668
92333,18,18,437,0.041189931350114416
95454,28,28,2249,0.012449977767896843
93943,2,2,63,0.031746031746031744
91777,0,0,2,0.0
91743,3,3,109,0.027522935779816515
98668,0,0,1,0.0
90212,1468,1475,9230,0.1590465872156013
93715,0,0,41,0.0
93969,0,1,1,0.0
92692,4153,4190,38128,0.10892257658413765
93666,4,4,505,0.007920792079207921
98282,1,1,16,0.0625
91810,0,0,1,0.0
96319,0,0,5,0.0
97110,0,0,1,0.0
95301,583,583,29392,0.019835329341317365
92039,10,10,176,0.056818181818181816
92921,0,0,2,0.0
92469,0,0,1,0.0
93371,0,0,1,0.0
92404,695,701,38683,0.017966548613085852
95114,0,0,1,0.0
97205,1,1,20,0.05
91503,7,7,176,0.03977272727272727
93740,3,3,132,0.022727272727272728
90297,0,0,2,0.0
91344,4056,4107,42285,0.09592053919829727
92381,0,0,2,0.0
94194,0,0,1,0.0
95177,0,0,1,0.0
94819,0,0,2,0.0
95922,5,5,465,0.010752688172043012
92375,27,27,903,0.029900332225913623
92005,0,0,0,
95273,0,0,1,0.0
97759,1,1,18,0.05555555555555555
91126,1,1,14,0.07142857142857142
98610,0,0,2,0.0
90941,0,0,0,
90301,5800,5812,55531,0.10444616520502062
97009,0,0,7,0.0
99133,0,0,1,0.0
97133,0,0,1,0.0
98935,0,0,2,0.0
92400,0,0,3,0.0
91408,1,1,111,0.009009009009009009
96782,0,0,40,0.0
98926,0,0,10,0.0
90034,3192,3215,33592,0.09502262443438914
90014,442,443,3277,0.13487946292340555
96015,5,5,292,0.017123287671232876
96001,678,678,25342,0.026754005208744377
92871,7,7,345,0.020289855072463767
94556,1770,1778,12193,0.14516525875502337
95471,6,6,243,0.024691358024691357
91797,0,0,0,
94978,9,9,253,0.03557312252964427
98392,0,0,1,0.0
97695,0,0,1,0.0
96754,0,0,21,0.0
99664,1,1,5,0.2
95928,727,727,24084,0.03018601561202458
94617,0,0,1,0.0
91916,48,48,2455,0.019551934826883912
91080,0,0,1,0.0
98231,0,0,4,0.0
99661,0,0,1,0.0
92174,2,2,444,0.0045045045045045045
94932,0,0,1,0.0
98266,1,1,3,0.3333333333333333
90622,5,5,271,0.01845018450184502
95915,0,0,19,0.0
96091,3,3,819,0.003663003663003663
93992,0,0,1,0.0
92878,649,653,14584,0.04450082281952825
96104,2,2,668,0.0029940119760479044
91401,2586,2614,27705,0.09334055224688684
93116,7,7,415,0.016867469879518072
94576,10,10,142,0.07042253521126761
94944,0,0,1,0.0
90863,0,0,0,
96033,1,1,296,0.0033783783783783786
95318,12,12,403,0.02977667493796526
94066,2304,2311,32810,0.07022249314233465
90917,0,0,0,
98295,0,0,4,0.0
93719,0,0,1,0.0
95352,15,15,663,0.02262443438914027
93428,333,333,5858,0.05684533970638443
96069,17,17,698,0.024355300859598854
94076,0,0,3,0.0
91901,604,606,14250,0.0423859649122807
92811,3,3,121,0.024793388429752067
92049,6,6,228,0.02631578947368421
97218,0,0,10,0.0
91055,0,0,0,
90171,0,0,1,0.0
98139,0,0,3,0.0
95559,2,2,113,0.017699115044247787
98315,2,2,27,0.07407407407407407
92383,0,0,13,0.0
92770,0,0,0,
94134,1682,1693,23819,0.07061589487384021
95361,589,589,27433,0.021470491743520576
92442,0,0,1,0.0
95843,1655,1668,34544,0.04790991199629458
95354,335,335,17779,0.018842454581247538
92276,135,137,7345,0.018379850238257316
99115,0,0,2,0.0
92236,339,339,30512,0.011110382800209753
97426,0,0,4,0.0
91722,1126,1147,27062,0.041608159042199395
91946,4,4,352,0.011363636363636364
96311,0,0,2,0.0
94132,1349,1352,14049,0.09602106911523951
95203,159,159,9881,0.016091488715717032
92671,0,0,2,0.0
98133,3,3,66,0.045454545454545456
97027,0,0,7,0.0
98113,0,0,1,0.0
94389,0,0,1,0.0
98813,0,0,1,0.0
94704,405,409,5440,0.0744485294117647
94587,4739,4769,51383,0.09222894731720609
90002,396,410,29509,0.01341963468772239
93652,1,1,414,0.0024154589371980675
95818,1480,1485,15522,0.09534853755959284
94153,0,0,1,0.0
93132,0,0,1,0.0
94383,0,0,1,0.0
92129,4967,4988,41663,0.119218491227228
92595,1123,1123,27908,0.04023935789021069
91034,0,0,1,0.0
90739,0,0,0,
97146,0,0,8,0.0
93429,0,0,121,0.0
93662,249,249,22936,0.010856295779560517
95703,43,43,1758,0.024459613196814563
91391,0,0,1,0.0
94951,257,257,3936,0.06529471544715447
94104,127,128,1325,0.09584905660377359
95686,13,13,912,0.01425438596491228
96789,0,0,46,0.0
95616,2306,2315,26963,0.08552460779586842
93136,0,0,1,0.0
96572,0,0,1,0.0
92344,590,591,18043,0.03269966191874965
94091,0,0,1,0.0
97121,0,0,1,0.0
95519,561,561,14609,0.03840098569375043
95741,18,18,668,0.02694610778443114
94413,0,0,1,0.0
90632,6,6,288,0.020833333333333332
92843,1656,1695,33201,0.049878015722418
97420,0,0,31,0.0
90030,2,2,76,0.02631578947368421
92080,0,0,2,0.0
93472,0,0,1,0.0
90470,0,0,1,0.0
95205,327,329,27382,0.011942151778540647
95010,404,406,7640,0.05287958115183246
96649,0,0,9,0.0
91784,2191,2197,24157,0.09069834830483918
94023,42,42,392,0.10714285714285714
90735,0,0,1,0.0
93013,671,672,13597,0.04934912112966095
96379,2,2,13,0.15384615384615385
94516,21,21,196,0.10714285714285714
93455,1206,1206,37512,0.032149712092130515
92299,0,0,1,0.0
91831,0,0,1,0.0
94584,0,0,1,0.0
99181,0,0,1,0.0
94972,14,14,286,0.04895104895104895
90657,0,0,0,
98516,1,1,36,0.027777777777777776
94087,6304,6363,39507,0.15956665907307566
93142,0,0,2,0.0
91782,0,0,12,0.0
97016,0,0,5,0.0
93535,1060,1064,50007,0.021197032415461836
94804,1584,1601,30634,0.051707253378598945
95986,0,0,114,0.0
91026,0,0,0,
90728,1,1,2,0.5
92508,1906,1919,27161,0.07017414675453776
93108,1368,1371,9217,0.14842139524791148
93710,396,396,17516,0.022607901347339577
97389,0,0,2,0.0
98275,1,1,30,0.03333333333333333
92514,3,3,214,0.014018691588785047
95232,1,1,290,0.0034482758620689655
94535,65,65,1455,0.044673539518900345
97222,3,3,19,0.15789473684210525
99114,0,0,5,0.0
90998,0,0,0,
93762,0,0,1,0.0
99624,0,0,1,0.0
91713,1,1,1,1.0
94401,1512,1517,25305,0.05975103734439834
97330,2,2,52,0.038461538461538464
95573,30,30,1473,0.020366598778004074
92814,4,4,223,0.017937219730941704
91054,0,0,0,
93520,0,0,3,0.0
90821,0,0,0,
95426,47,47,1883,0.02496016994158258
95939,0,0,256,0.0
97324,0,0,1,0.0
93954,2,2,213,0.009389671361502348
97417,0,0,6,0.0
95202,137,138,4221,0.03245676380004738
98840,0,0,3,0.0
90441,0,0,1,0.0
92001,1,1,4,0.25
95966,233,234,22148,0.0105201372584432
92758,0,0,1,0.0
92804,2667,2724,57500,0.046382608695652174
94040,4106,4136,25371,0.16183831934097986
94004,2,2,2,1.0
93617,0,0,1,0.0
90772,0,0,0,
99516,0,0,11,0.0
97365,0,0,13,0.0
92683,4530,4623,69124,0.06553440194433192
91101,1297,1307,14164,0.09157017791584299
95504,0,0,1,0.0
90254,2101,2113,14424,0.14566001109262341
95683,354,356,5897,0.06003052399525182
96823,1,1,2,0.5
93711,1189,1190,29275,0.040614859094790776
93855,0,0,1,0.0
90846,0,0,0,
91930,0,0,2,0.0
95404,2266,2267,30674,0.07387363891243398
95473,26,26,865,0.03005780346820809
92879,1672,1686,35999,0.04644573460373899
95058,0,0,1,0.0
92107,1257,1259,19452,0.06462060456508328
94605,2000,2008,26935,0.07425283088917765
95910,1,1,95,0.010526315789473684
90791,0,0,0,
92617,840,907,5116,0.1641907740422205
99901,0,0,6,0.0
96728,0,0,2,0.0
95685,136,136,4813,0.02825680448784542
95459,26,26,519,0.05009633911368015
92262,1657,1659,19195,0.08632456368846053
91423,3025,3042,22339,0.1354134025694973
96622,0,0,1,0.0
94086,4305,4375,34196,0.1258919171832963
90671,0,0,1,0.0
93305,165,166,18234,0.009049029285949325
92815,9,9,439,0.02050113895216401
92848,0,0,4,0.0
90740,1536,1557,19883,0.07725192375396067
94121,2256,2264,20931,0.10778271463379677
91221,5,5,187,0.026737967914438502
95987,37,38,5545,0.006672678088367899
96144,0,0,1,0.0
92636,1,1,3,0.3333333333333333
96689,0,0,1,0.0
93604,13,13,517,0.025145067698259187
95307,646,647,34153,0.018914883026381283
94518,1232,1243,20374,0.06046922548345931
93295,0,0,2,0.0
94947,1389,1394,20405,0.06807155109041901
95825,803,811,19903,0.040345676531176204
94539,8551,8603,41768,0.20472610610994063
93701,58,59,5462,0.010618820944708897
93016,4,4,550,0.007272727272727273
98857,0,0,3,0.0
95156,4,4,460,0.008695652173913044
93001,1328,1333,26297,0.05050005704072708
92821,3287,3310,33491,0.09814577050550895
96814,6,6,43,0.13953488372093023
92769,0,0,2,0.0
92377,624,629,18441,0.033837644379372055
90981,0,0,0,
94952,2196,2197,28035,0.078330658105939
90699,0,0,0,
92060,13,13,470,0.027659574468085105
90443,0,0,1,0.0
90064,3192,3210,20044,0.15924965076830971
97322,0,0,27,0.0
92211,1456,1456,22287,0.06532956432000718
92086,33,34,1575,0.02095238095238095
94338,0,0,1,0.0
93102,9,9,466,0.019313304721030045
97630,0,0,11,0.0
91776,1992,2018,27141,0.07339449541284404
99505,0,0,3,0.0
99803,0,0,2,0.0
90842,0,0,1,0.0
93458,408,408,42900,0.00951048951048951
93941,0,0,8,0.0
90685,0,0,0,
94551,2248,2257,35454,0.06340610368364641
94059,0,0,1,0.0
93955,763,764,24946,0.030586065902349073
90773,0,0,0,
92092,59,59,825,0.07151515151515152
90312,0,0,1,0.0
94682,0,0,1,0.0
91935,524,525,8609,0.060866535021489136
95659,7,7,634,0.011041009463722398
90832,4,4,68,0.058823529411764705
90744,549,574,34951,0.015707705072816228
90068,2484,2501,15303,0.16232111350715547
95303,15,15,773,0.019404915912031046
91841,0,0,1,0.0
91706,1867,1913,55363,0.03372288351426043
90831,2,2,79,0.02531645569620253
95331,0,0,2,0.0
93424,118,118,1182,0.09983079526226735
95670,1915,1925,43188,0.04434102065388534
95851,4,4,247,0.016194331983805668
96143,42,42,2839,0.014793941528707291
90213,23,23,264,0.08712121212121213
95956,3,3,408,0.007352941176470588
91719,0,0,9,0.0
90019,2527,2549,36168,0.06986839194868392
96644,0,0,1,0.0
93063,3027,3047,46533,0.0650506092450519
95732,0,0,4,0.0
92078,3929,3939,38184,0.1028965011523151
95397,0,0,1,0.0
94901,2901,2912,33709,0.08606010264321101
94560,4491,4515,38230,0.11747318859534397
98103,7,7,94,0.07446808510638298
96260,0,0,5,0.0
96791,0,0,9,0.0
92119,1107,1107,18661,0.05932157976528589
99006,1,1,9,0.1111111111111111
95002,115,117,1645,0.06990881458966565
97385,0,0,3,0.0
93650,99,99,2783,0.03557312252964427
95858,0,0,2,0.0
93514,232,232,13487,0.017201749833172686
96073,101,101,4449,0.022701730726005846
95122,1575,1608,40611,0.03878259584841545
91837,0,0,1,0.0
98385,0,0,1,0.0
92886,5068,5119,41497,0.12212931055257006
92282,26,26,864,0.03009259259259259
98201,0,0,29,0.0
92330,0,0,19,0.0
95937,11,11,1299,0.008468052347959968
95981,0,0,58,0.0
93052,0,0,1,0.0
98333,0,0,11,0.0
91796,0,0,1,0.0
92891,0,0,1,0.0
95543,14,14,617,0.022690437601296597
93793,0,0,41,0.0
95850,1,1,1,1.0
99654,0,0,7,0.0
98336,0,0,1,0.0
94404,3735,3757,26685,0.1399662731871838
95170,6,6,82,0.07317073170731707
90088,0,0,2,0.0
91690,0,0,1,0.0
93100,0,0,8,0.0
92583,400,400,22269,0.017962189590911132
97437,0,0,2,0.0
91744,1866,1905,60070,0.031063758947894125
96730,0,0,2,0.0
92387,0,0,3,0.0
90896,0,0,0,
95117,1637,1665,20931,0.07820935454588887
93028,0,0,1,0.0
93444,945,945,20228,0.04671742139608463
92752,0,0,2,0.0
95872,0,0,1,0.0
90305,637,642,9865,0.06457171819564116
90267,17,17,271,0.06273062730627306
92076,0,0,3,0.0
98944,0,0,9,0.0
93851,0,0,1,0.0
91718,0,0,4,0.0
95980,0,0,15,0.0
92224,0,0,4,0.0
95532,0,0,5,0.0
96931,1,1,4,0.25
98001,0,0,19,0.0
96111,0,0,67,0.0
93718,1,1,19,0.05263157894736842
92250,38,38,7845,0.004843849585723391
96793,0,0,35,0.0
93651,27,27,1559,0.01731879409878127
95308,0,0,1,0.0
92847,0,0,2,0.0
99352,1,1,19,0.05263157894736842
95700,0,0,0,
93265,80,80,3500,0.022857142857142857
98528,0,0,4,0.0
90180,0,0,1,0.0
90756,0,0,1,0.0
91209,11,11,282,0.03900709219858156
93449,588,588,7110,0.08270042194092828
96161,944,945,13754,0.06863457903155445
90148,1,1,1,1.0
91350,3663,3681,33815,0.10832470796983587
98446,0,0,9,0.0
96032,16,16,2360,0.006779661016949152
91105,1655,1664,10459,0.1582369251362463
92248,15,15,839,0.017878426698450536
91604,3618,3636,21536,0.16799777117384845
95503,523,523,18783,0.027844327317254964
98244,0,0,2,0.0
95950,3,3,441,0.006802721088435374
90891,0,0,0,
91402,1487,1518,43618,0.03409143014351873
95476,1820,1822,27655,0.06581088410775628
90506,2,2,45,0.044444444444444446
92645,1,1,1,1.0
93531,26,26,546,0.047619047619047616
93560,361,362,15723,0.022959994911912484
90979,0,0,0,
91052,0,0,0,
92866,528,545,10322,0.0511528773493509
98404,1,1,20,0.05
98065,3,3,13,0.23076923076923078
95690,55,55,2016,0.027281746031746032
91057,0,0,0,
92559,0,0,2,0.0
90049,5044,5066,24854,0.20294519996781202
95958,0,0,76,0.0
97446,0,0,1,0.0
99301,0,0,26,0.0
90145,0,0,1,0.0
90121,0,0,1,0.0
92676,169,169,1868,0.0904710920770878
95310,38,38,2300,0.01652173913043478
92543,428,430,24799,0.017258760433888465
91056,0,0,0,
90870,0,0,0,
95437,318,318,13127,0.024224880018282928
93445,122,122,5078,0.024025206774320598
92872,1,1,4,0.25
92838,0,0,131,0.0
96815,4,4,77,0.05194805194805195
90722,0,0,1,0.0
90090,0,0,0,
90850,0,0,1,0.0
90683,0,0,0,
90938,0,0,0,
99260,0,0,1,0.0
95823,1078,1088,49322,0.021856372409877946
94976,9,9,192,0.046875
95949,473,474,18222,0.02595763362967841
95916,4,4,562,0.0071174377224199285
97106,0,0,4,0.0
98837,0,0,13,0.0
95211,5,5,61,0.08196721311475409
92284,412,412,16876,0.02441336809670538
97541,0,0,8,0.0
90802,1478,1492,21093,0.07007063954866544
98019,0,0,6,0.0
92087,0,0,3,0.0
98354,0,0,4,0.0
90736,0,0,1,0.0
93686,0,0,2,0.0
94335,0,0,1,0.0
91093,0,0,1,0.0
95496,0,0,1,0.0
93310,0,0,1,0.0
95342,0,0,5,0.0
90402,1744,1758,7799,0.2236184126170022
93466,0,0,1,0.0
95738,0,0,1,0.0
93304,288,289,28249,0.010195051152253177
95409,1517,1517,21276,0.07130099642789998
92388,0,0,10,0.0
92991,0,0,1,0.0
92538,0,0,2,0.0
92275,6,6,2009,0.0029865604778496766
95129,4070,4118,28347,0.1435778036476523
93546,173,173,8562,0.020205559448726932
92589,35,35,1199,0.029190992493744787
91003,5,5,151,0.033112582781456956
91403,2771,2794,17836,0.15535994617627272
95411,0,0,1,0.0
93519,1,1,44,0.022727272727272728
92365,12,12,1332,0.009009009009009009
90994,0,0,0,
97018,0,0,1,0.0
98118,5,5,65,0.07692307692307693
95546,10,10,2028,0.004930966469428008
92509,1656,1677,62224,0.026613525327847776
97633,0,0,9,0.0
93267,32,32,4259,0.0075135008217891526
91351,1493,1499,26448,0.05645039322444041
95320,183,183,10689,0.017120404153802976
91780,2635,2671,26858,0.09810857100305309
97049,0,0,1,0.0
95930,1,1,276,0.0036231884057971015
93627,0,0,148,0.0
96734,8,8,159,0.050314465408805034
90009,21,21,821,0.025578562728380026
99835,0,0,10,0.0
90885,0,0,0,
92696,0,0,1,0.0
97844,0,0,1,0.0
92561,66,66,1407,0.046908315565031986
99208,0,0,37,0.0
91305,1,1,62,0.016129032258064516
90320,0,0,3,0.0
94304,410,411,2361,0.17365523083439222
99223,0,0,20,0.0
93053,0,0,1,0.0
91117,3,3,178,0.016853932584269662
90022,618,630,40038,0.015435336430391128
94925,1091,1096,7764,0.14052035033487892
94118,2131,2140,18955,0.11242416249010816
95309,3,3,261,0.011494252873563218
95678,1468,1470,33015,0.04446463728608208
90225,0,0,1,0.0
93118,3,3,200,0.015
94143,6,6,119,0.05042016806722689
93844,0,0,0,
93203,114,114,13247,0.008605722050275533
94060,36,36,1372,0.026239067055393587
90258,0,0,1,0.0
94615,0,0,17,0.0
90893,0,0,0,
97147,0,0,1,0.0
95591,0,0,1,0.0
90045,16532,16562,94383,0.1751586620471907
96740,12,12,127,0.09448818897637795
91412,3,3,178,0.016853932584269662
92126,4398,4417,57482,0.07651090776242998
93960,217,217,15614,0.013897784039964134
95944,0,0,79,0.0
91754,2060,2091,25033,0.08229137538449247
91134,0,0,1,0.0
90605,941,953,29957,0.03141169008912775
90059,443,454,24701,0.017934496579085867
92590,302,304,5185,0.05824493731918997
94606,1000,1019,19673,0.05083108829360036
92537,0,0,0,
98042,0,0,34,0.0
93349,0,0,1,0.0
90024,2780,2800,17073,0.16283019973056873
95453,178,178,11471,0.01551739168337547
97206,2,2,45,0.044444444444444446
94214,2,2,2,1.0
95699,3,3,129,0.023255813953488372
90054,3,3,348,0.008620689655172414
95606,10,10,354,0.02824858757062147
92728,20,20,403,0.04962779156327544
94513,4119,4128,53833,0.07651440566195457
99929,0,0,1,0.0
96860,0,0,2,0.0
90855,0,0,0,
92168,11,11,292,0.03767123287671233
92149,2,2,185,0.010810810810810811
92338,0,0,13,0.0
93435,1,1,38,0.02631578947368421
98501,3,3,30,0.1
91335,2759,2791,52935,0.05212052517238122
93307,476,476,54131,0.008793482477693003
98248,1,1,10,0.1
92045,0,0,3,0.0
94581,14,14,494,0.02834008097165992
97224,3,3,36,0.08333333333333333
92357,0,0,4,0.0
92932,0,0,1,0.0
92505,1145,1157,35388,0.03235560076862213
92930,0,0,2,0.0
98290,0,0,208,0.0
94016,0,0,39,0.0
97131,0,0,2,0.0
93668,6,6,843,0.0071174377224199285
96694,0,0,2,0.0
97212,0,0,29,0.0
92161,0,0,2,0.0
94188,17,17,428,0.0397196261682243
92030,13,13,536,0.024253731343283583
90504,1669,1699,24697,0.06757905818520468
94805,698,703,10401,0.06710893183347755
94592,97,97,821,0.11814859926918392
90028,1604,1625,16535,0.09700635016631388
95113,280,285,1699,0.164802825191289
90072,0,0,25,0.0
93060,636,636,26643,0.023871185677288593
97221,1,1,15,0.06666666666666667
92116,1561,1565,22212,0.07027732757068252
95677,1418,1420,24314,0.05832030928683063
92497,0,0,2,0.0
91933,5,5,422,0.011848341232227487
98847,0,0,2,0.0
92539,50,50,3291,0.015192950470981464
91642,0,0,1,0.0
98402,3,3,29,0.10344827586206896
95641,29,29,1561,0.018577834721332478
92816,7,7,165,0.04242424242424243
97477,0,0,23,0.0
92314,117,117,7031,0.01664059166548144
91691,0,0,1,0.0
92056,2477,2487,43328,0.05716857459379616
90834,0,0,0,
96771,0,0,5,0.0
93367,0,0,1,0.0
93526,9,9,789,0.011406844106463879
90601,1286,1308,24377,0.052754645772654554
90243,0,0,1,0.0
95798,3,3,227,0.013215859030837005
91180,0,0,1,0.0
99339,1,1,1,1.0
92339,25,25,892,0.028026905829596414
97862,0,0,6,0.0
95432,16,16,394,0.04060913705583756
94578,1259,1270,26148,0.04814899801132018
91769,7,7,799,0.008760951188986232
93670,0,0,108,0.0
92310,93,93,2282,0.04075372480280456
96067,158,158,7866,0.02008644800406814
98272,0,0,13,0.0
93584,2,2,232,0.008620689655172414
94140,3,3,157,0.01910828025477707
