GEOID,NAMELSAD,COUNTYFP,TRACTCE,tract_area_sq_mi,station_count,total_evse,stations_per_sq_mi,evse_per_sq_mi,population,ev_vehicles_area_weighted,zev_vehicles_area_weighted,light_duty_vehicles_area_weighted,ev_vehicles_population_weighted,zev_vehicles_population_weighted,light_duty_vehicles_population_weighted,evse_per_1000_light_duty_vehicles_area_weighted,ev_share_light_duty_area_weighted,evse_per_1000_light_duty_vehicles_population_weighted,ev_share_light_duty_population_weighted,is_benchmark_20to100,predicted_target_evse_count,current_total_evse,model_gap_evse_all_tracts,application_group,planning_gap_evse_non_benchmark_only,planning_gap_bin
06013355201,Census Tract 3552.01,13,355201,1.797671918386122,0.0,0.0,0.0,0.0,8798,109.29034395790308,110.31886932801928,2739.534463602843,270.42469555861624,272.9696473815798,6778.620566676,0.0,0.0398937649479948,0.0,0.0398937649479948,False,288.0,0.0,288.0,non_benchmark_application,288.0,251-500
06077005212,Census Tract 52.12,77,5212,1.4474517043094537,0.0,0.0,0.0,0.0,7945,42.99351044083229,43.07247005596697,409.45824421678407,693.4315370769061,694.705056887883,6604.049233122434,0.0,0.1050009641961678,0.0,0.1050009641961811,False,285.0,0.0,285.0,non_benchmark_application,285.0,251-500
06059021913,Census Tract 219.13,59,21913,1.0982079736840518,0.0,0.0,0.0,0.0,7990,181.63720957915032,184.1286934273599,2326.0010984204378,519.2152066037548,526.3371851014169,6648.941280672242,0.0,0.0780899070522787,0.0,0.0780899070522787,False,284.0,0.0,284.0,non_benchmark_application,284.0,251-500
06081601902,Census Tract 6019.02,81,601902,0.5051657952402033,0.0,0.0,0.0,0.0,4960,347.4198513590778,348.78764604946787,3829.030929723582,606.6649091056379,609.0533536296758,6686.257828550351,0.0,0.0907331013343781,0.0,0.090733101334378,False,284.0,0.0,284.0,non_benchmark_application,284.0,251-500
06115040701,Census Tract 407.01,115,40701,25.46168011572156,0.0,0.0,0.0,0.0,9472,392.2646693856245,393.3588525638268,12885.10110651964,205.16049985418127,205.73277460970144,6739.107521020525,0.0,0.0304432744565073,0.0,0.0304432744564836,False,284.0,0.0,284.0,non_benchmark_application,284.0,251-500
06037301100,Census Tract 3011,37,301100,0.5192427147052097,0.0,0.0,0.0,0.0,6912,296.953503454366,299.5026538027523,2500.712425495142,780.69064117456,787.3923693412331,6574.853249429192,0.0,0.1187475618655228,0.0,0.1187388693796834,False,284.0,0.0,284.0,non_benchmark_application,284.0,251-500
06113010104,Census Tract 101.04,113,10104,0.9132026590401856,0.0,0.0,0.0,0.0,6192,93.18662493114238,94.75844752034236,3309.8092806868317,190.93503013410475,194.15562100383667,6781.644202835417,0.0,0.0281546811397558,0.0,0.0281546811397558,False,281.0,0.0,281.0,non_benchmark_application,281.0,251-500
06013345114,Census Tract 3451.14,13,345114,2.193684263449215,0.0,0.0,0.0,0.0,6672,546.3275896054399,547.9932225005845,4603.975885443712,773.3118158811029,775.6694738563563,6516.8024093730755,0.0,0.118664303028335,0.0,0.118664303028254,False,278.0,0.0,278.0,non_benchmark_application,278.0,251-500
06065042738,Census Tract 427.38,65,42738,1.9805397342409232,0.0,0.0,0.0,0.0,8653,221.50421793563785,221.7750054881264,3183.039982614838,451.7100570532064,452.26226983689,6491.1232190051005,0.0,0.0695888895978221,0.0,0.0695888895978222,False,269.0,0.0,269.0,non_benchmark_application,269.0,251-500
06111007507,Census Tract 75.07,111,7507,3.81490475934794,0.0,0.0,0.0,0.0,7056,572.2547699189155,574.901341894087,7974.48188767613,466.31956182431475,468.4298967194273,6517.731197901558,0.0,0.0717607460872518,0.0,0.0715463015680135,False,268.0,0.0,268.0,non_benchmark_application,268.0,251-500
06037910002,Census Tract 9100.02,37,910002,28.02589569381296,0.0,0.0,0.0,0.0,7288,35.19908611051325,35.55852000056796,2246.314002776164,116.6982225119398,117.63598304253844,6633.476655207396,0.0,0.0156697087170411,0.0,0.0175923167559999,False,267.0,0.0,267.0,non_benchmark_application,267.0,251-500
06085503315,Census Tract 5033.15,85,503315,0.6359659430447622,0.0,0.0,0.0,0.0,7822,296.79364436419854,299.3616136985214,2938.7859933871896,648.0461791125276,653.6460338779066,6411.581153022929,0.0,0.1009919215050156,0.0,0.1010743159364031,False,267.0,0.0,267.0,non_benchmark_application,267.0,251-500
06059021814,Census Tract 218.14,59,21814,1.740575850440817,0.0,0.0,0.0,0.0,8058,404.0537475262065,406.8810174358813,4116.873762820381,629.0973231763172,633.4992819329462,6409.826118186056,0.0,0.0981457705055785,0.0,0.0981457705056043,False,266.0,0.0,266.0,non_benchmark_application,266.0,251-500
06071000109,Census Tract 1.09,71,109,1.2555310071808037,0.0,0.0,0.0,0.0,7334,212.9506339845208,214.2100345009229,1766.463150983701,762.6783009758184,767.188817935197,6326.551320934644,0.0,0.1205519820019645,0.0,0.1205519820019645,False,262.0,0.0,262.0,non_benchmark_application,262.0,251-500
06001442200,Census Tract 4422,1,442200,1.6182254660904398,0.0,0.0,0.0,0.0,7355,551.8479510677079,555.2038268080296,2695.5426523448923,1250.6214075166438,1258.2266365180278,6108.753940961362,0.0,0.2047261061098948,0.0,0.2047261061099193,False,260.0,0.0,260.0,non_benchmark_application,260.0,251-500
06101050504,Census Tract 505.04,101,50504,8.880094144139369,0.0,0.0,0.0,0.0,8357,79.9347305669536,79.9347305669536,3063.216829078308,169.53433521919533,169.53433521919533,6496.805894842605,0.0,0.0260950285360652,0.0,0.0260950285360653,False,259.0,0.0,259.0,non_benchmark_application,259.0,251-500
